Word	Count
Today, everyone is constantly reading something. Some messages on WhatsApp and some news in the paper. Reading enhances a person's memory and adds many words to his vocabulary. Since reading is not very difficult, many people prefer reading to writing. We can read anytime. Some read while traveling and some before going to bed at night.	2
शिन्हुआ या चिनी वृत्तसंस्थेने दिलेल्या माहितीनुसार व्हेन्झुएलाला अमेरिकन नागरिकाबरोबर आणि अमेरिकेत आर्थिक व्यवहार करता येणार नाही. अमेरिकन सरकारने लादलेले निर्बंध निष्फळ करण्याच्या व्हेनेन्झुएलाच्या प्रयत्नांना शह देण्यासाठी आहेत.	1
According to the Chinese news agency Xinhua, Venezuela will not be able to conduct financial transactions with US citizens and in the United States. The sanctions imposed by the US government are aimed at thwarting Venezuela's efforts.	2
ग्रामीण व शहरी भागात शिक्षकांची संख्या कमी असल्याने एकापेक्षा जास्त वर्गातील विद्याथ्यार्र्ंना शिकविताना शिक्षकांना तारेवरची कसरत करावी लागत आहे. मध्यंतरी जालना शहरात झालेल्या शिक्षण परिषदेत मान्यवरांंनी घसरणार्‍या शैक्षणिक दर्जाबाबत चिंता व्यक्‍त केली होती, मात्र चिंता व चिंतन करून हा प्रश्‍न सुटणार नसून, त्यासाठी शिक्षकांची रिक्‍त पदे भरण्याकडेही प्रशासनास लक्ष द्यावे लागणार आहे. नसता येणार्‍या काळात शाळा सोडणार्‍या विद्याथ्यार्र्ंची संख्या मोठी असण्याची शक्यता नाकारता येणार नाही.	1
Due to low number of teachers in rural and urban areas, teachers have to work hard while teaching students in more than one class. The dignitaries had expressed concern over the declining quality of education at the interim education conference in Jalna, but the administration will have to look into filling the vacancies of teachers. There is no denying the possibility of a large number of students dropping out of school in the near future.	2
येथील प्रभाकर कला संगीत अकॅडमीतर्फे ‘ अनाहत’ या शास्त्रीय नृत्याच्या कार्यक्रमाचे आयोजन करण्यात आले आहे.	1
Prabhakar Kala Sangeet Academy has organized a classical dance program called 'Anahat'.	2
05:02 BeFuck बोटांनी सेक्षुयल समाधान देणे सोनेरी केस व गोरी त्वचा असलेली व्यक्ती चामड्याचे बूट परिपूर्ण पुच्ची	1
05:02 BeFuck Fingers Sexual Satisfaction Blonde Hair And Blonde Skin Leather Boots Perfect Pussy	2
अवनीचं काम करणारी प्रार्थना बेहेरे भाव खाऊन जाते. तिचा रोलही आवडला. >>> किन्बहुना दोघिच्या रोलची अलटापलट केली असती तर जास्त बर झाल असत असही वाटल.	1
Avni's work of prayer is deafening. Loved her role too. >>> In fact, if the roles of the two had been reversed, it would have been better.	2
अ‍.-श्री थत्ते यानी बंद खोलीत Mr XYZ यांचेशी जुन्या काळातल्या काही घटणावर चर्चा केली.त्यानंतर ते दोघे एकत्र गजबजलेल्या रस्ते ठिकाणे फिरले.	1
A. Thatte discussed some old-fashioned incidents with Mr XYZ in a closed room. The two then walked the crowded streets together.	2
माझे आजोबा हे मराठवाडा मुक्ती संग्रामाच्या लढ्यातील एक स्वातंत्र्यसैनिक, स्वामी रामानंद तीर्थांचे स्वीय सहाय्यक.	1
My grandfather was a freedom fighter in the Marathwada liberation struggle, a self helper of Swami Ramananda Tirtha.	2
सरकारी पातळीवर होमिओपॅथीचा प्रसार केला जात नाही. संशोधन करण्यासाठीदेखील फंड दिला जात नाही. संशोधन करून औषधे शोधून काढली तरी ती अ‍ॅलोपॅथी म्हणजे रसायनयुक्त औषधांच्या निकषांमध्ये मांडली तरच निधीबाबत विचार होऊ शकतो, असे सरकार सांगते. यामुळे संशोधन करताना देखील अडचणी येतात, असा अनुभव डॉक्टरांनी मांडला.	1
Homeopathy is not promoted at the government level. There is no funding for research. The government says that even if the drug is researched and found, it can be considered only if it is allopathic. This can lead to difficulties in conducting research, the doctors said.	2
दरम्यान, काही दिवसांपूर्वी भाजपा अध्यक्ष अमित शाह यांचा मुलगा जय शाह याच्याबाबत एका वेबसाइटवर वृत्त प्रसिद्ध झाले होते. त्यानंतर जय शाह यांनी या वेबसाइटच्या पत्रकारांवर मानहानीचा खटला दाखल केला होता. या प्रसंगी तुषार मेहता यांनी केंद्र सरकारची विशेष परवानगी घेऊन जय शाह यांच्याकडून ही खटला लढवला होता.	1
Meanwhile, a few days ago, news about BJP president Amit Shah's son Jai Shah was published on a website. Jai Shah had later filed a defamation suit against the journalists of the website. On this occasion, Tushar Mehta had fought the case on behalf of Jai Shah with the special permission of the Central Government.	2
साडे तीनइब्राहीम अफगाणibrahimafghan@timesgroupcomकोणतीही कलाकृती पाहताना प्रेक्षकाला सर्वाधिक आनंद होतो तो त्याला चतुरपणे गंडवले जाते तेव्हा...	1
Sade TinIbrahim Afghanibrahimafghan @ timesgroupcom The audience enjoys watching any artwork when it is cleverly rotted ...	2
दि.19 रोजी बीड जिल्हा परिषदेचे मुख्य कार्यकारी अधिकारी मा.श्री. अमोल येडगे यांनी संध्याकाळी 7 वाजता मौजे भावठाणा ता. अंबाजोगाई जि. बीड येथे वॉटर कप स्पर्धेसाठी चालू श्रमदानात सहभाग घेऊन, श्रमकर्यांना मार्गदर्शन केले व श्रमदान केले .रात्री 9 वाजेपर्यंत त्यांनी गावकऱ्यांनी केलेल्या श्रमदानातून केलेले कामे CCT, LBS, CB यांची पाहणी केली, तसेच तलाव दुरुस्ती व केटीवेअर […]	1
On 19th Beed Zilla Parishad Chief Executive Officer Shri. Amol Yedge at 7 pm at Mauje Bhavthana Ta. Ambajogai Dist. Participated in the ongoing labor for the Water Cup competition at Beed, guided and provided labor to the workers. He inspected the CCT, LBS, CB works done by the villagers till 9 pm, as well as pond repair and KTware […]	2
भाजापामधून राष्ट्रवादी पक्षात घेतलेले रमेश कराड यांनी विधान परिषद अर्जही भरला त्यामुळे काँग्रेस नेते नाराज झाले होते. त्यानंतर काँग्रेस पक्षाने लातूर येथे उमेदवार देण्याच्या हालचाली सुरू केल्या, अखेर ही जागा राष्ट्रवादीला मिळाली आहे. राष्ट्रवादीने लातूर, बीड उस्मानाबाद जागा बदल्यात काँग्रेस पक्षाला परभणी हिंगोली जागा देण्याच मान्य केल्याची माहिती सूत्रांनी दिली आहे. परभणी येथे आधी राष्ट्रवादी आमदार बाबाजान नुरीनी होते मात्र आता ही जागा काँग्रेस लढवणार आहे.	1
Ramesh Karad, who had joined the NCP from the BJP, also filed an application in the Legislative Council, which angered the Congress leaders. After that, the Congress party started fielding candidates in Latur, but finally the NCP got the seat. According to sources, the NCP has agreed to give Parbhani Hingoli seat to the Congress party in exchange for Latur and Beed Osmanabad seats. Earlier, NCP MLA Babajan Nurini was in Parbhani but now the Congress is going to contest this seat.	2
अक्षय पोकळे:- महाराष्ट्रात स्मारक आणि त्यावरून होणारे राजकारण आणि वाद हे काही नवीन नाही. परंतु जी स्मारकं आता सध्य स्थितीत उभी आहेत त्यांच्याकडे होणारे दुर्लक्ष ही देखील तितकीच चितेची बाब आहे. यातील एक आहे ते म्हणजे पुणे महापालिकेच्या हद्दित असलेले आद्य क्रांतिकारक वासुदेव बळवंत फडके यांचे हुतात्मा स्मारक.	1
Akshay Pokale: - The monuments in Maharashtra and the politics and controversies arising from them are nothing new. But the neglect of the monuments that are still standing is equally a matter of concern. One of them is the Martyr's Memorial of Vasudev Balwant Phadke, the first revolutionary within the limits of Pune Municipal Corporation.	2
मी ९ थरांचा, ४ एक्क्यांचा कालचा ताडवाडीचा गोविंदा शोधला यू ट्यूब वर पण नाही मिळाला, पहायला मिळेल का कुठे?	1
I searched for Tadwadi's Govinda of 9 layers, 4 units yesterday but I didn't find it on YouTube, can I see it somewhere?	2
दरम्यान, आगामी निवडणुकीमध्ये शिवसेना आणि भाजप यांनी एकत्र लढावं असा पुनरुच्चारही आठवलेंनी केला. ते नाशिक येथील पत्रकार परिषदेत बोलत होते.	1
Meanwhile, Athavale also reiterated that Shiv Sena and BJP should fight together in the upcoming elections. He was speaking at a press conference in Nashik.	2
त्यामुळेच यावर्षी त्यांनी पंधरा एकर शेती भाडेतत्त्वावर घेतली. मल्‍चिंगवर बियाणे लागवड करण्यात आली. अवघ्या दीड ते पावणेदोन महिन्यात कारली तोडणीस आली आहेत. कारल्यासाठी दुबई येथे निर्यातीचा करार करण्यात आला. तोडणीनंतर कारल्याची पहिली खेप दुबईकडे रवाना झाली. अमरावती विभागीय आयुक्‍त पियुष सिंह या वेळी उपस्थित होते.	1
That's why this year he leased fifteen acres of farmland. Seeds were sown on mulching. In just one and a half to two and a half months, the curry has been harvested. An export agreement was signed in Dubai for the car. The first consignment of caraway was sent to Dubai after the harvest. Amravati Divisional Commissioner Piyush Singh was present on the occasion.	2
हडप्पाच्या काळात सलग तिनशे वर्ष दुष्काळ पडला होता त्यामुळे हडप्पा, मोहंजदाडो, अवेस्था ही मध्यपूर्वेतली संस्कृती ह्या नष्ट झाल्या असे आता नविन इतिहास सांगतो. लोथल, कालिबंगण ही गावे / बंदर ही त्यामुळेच लयाला गेली असावीत. ह्या बद्दल अजूनही एकमत नाही.	1
According to the new history, Harappan, Mohenjo-daro and Avesta cultures were destroyed during the Harappan famine for three hundred years. The villages / ports of Lothal and Kalibangan must have been taken for this reason. There is still no consensus on this.	2
१) ताक प्यायल्याने लठ्ठपणा कमी होतो. २) वारंवार लघवीचा त्रास होत असेल तर ताकात मीठ टाकून प्यावे. त्रास कमी होतो. ३) दह्याचे पाणी अथवा ताकाने गुळण्या केल्यास तोंड येणे बरे होते. ४) ताकात ओवा टाकून प्यायल्यास पोटातील जंतू मरुन जातात. ५) ताकात गुळ टाकून प्यायल्यास लघवी करताना होणारी जळजळ बंद होते.	1
1) Drinking buttermilk reduces obesity. 2) In case of frequent urination, add salt and drink. The discomfort is reduced. 3) If you swallow curd water or taka, it is good to have mouth sores. 4) If you drink ova in strong strength, the germs in the stomach will die. 5) If you drink jaggery in strength, the burning sensation while urinating stops.	2
मध्यप्रदेशातील कॉंग्रेस आमदार योगेंद्र सिंह हे त्यांचे पुत्र आहेत. दरम्यान, उर्मिला यांच्या निधनाबद्दल मध्यप्रदेशचे मुख्यमंत्री शिवराजसिंह चौहान, कॉंग्रेस प्रदेशाध्यक्ष कमल नाथ आणि इतर नेत्यांनी दु:ख व्यक्त केले.	1
His son is Congress MLA from Madhya Pradesh Yogendra Singh. Meanwhile, Madhya Pradesh Chief Minister Shivraj Singh Chouhan, Congress state president Kamal Nath and other leaders expressed grief over Urmila's death.	2
घरच्यांचा विरोध, पत्नीला परत आणुन घरी ठेवले डांबुन चांदूर रेल्वे / शहेजाद खान - कॉलेजमध्ये शिकतांना दोघात प्रेमाचा अंकुर फुटला . अशातच तरूण पुण्याला कंपनीत खासगी नोकरी...	1
Opposition from family, wife brought back and kept at home Dambun Chandur Railway / Shehzad Khan - While studying in college, love sprouted between the two. Similarly, young Pune got a private job in a company ...	2
या मोटरमनने शुक्रवारपासून केवळ ८ तास काम करण्याचा निर्णय घेतला आहे. त्यामुळे शुक्रवारपासून मध्य रेल्वेच्या प्रवाशांच्या अडचणीत वाढ होणार आहे. गाड्या उशीराने धावणे, काही गाड्या रद्द करणे, असे प्रकार होण्याची शक्यता वर्तवण्यात येत आहे.	1
This motorman has decided to work only 8 hours from Friday. Therefore, the difficulty of passengers of Central Railway will increase from Friday. There is a possibility of late running, cancellation of some trains.	2
Pipsfxgainer निर्देशक एक कार्यक्षमता आहे 80 ते 85%. हे उपयुक्त आहे 15 मला, 30 मला, 1एच, 4एच, दररोज. मात्र, तो देखील दंड कार्य करते 1 मला, 5 मि येण्याचा कालावधी पण सिग्नल या दोन येण्याचा कालावधी वर उपलब्ध खूप तंतोतंत होणार नाही. गोष्ट आहे असे िनदशीत केले चलन जोड्या तसेच काम, काही निर्देशक विपरीत, हा सूचक सर्व चलन जोड्या योग्य आहे.	1
Pipsfxgainer indicator has an efficiency of 80 to 85%. It is useful 15 me, 30 me, 1 h, 4 h, daily. However, it also works fine 1 me, 5 min arrival time but the signal will not be very precise available on these two arrival times. The thing is that currency pairs work as well, unlike some indicators, this indicator is suitable for all currency pairs.	2
जग जेव्हा 21 व्या शतकाच्या उंबरठ्यावर होते, तेव्हा नवे शतक हे विज्ञान व तंत्रज्ञानाचे शतक आहे, असे म्हणण्याचा प्रघात होता. पण आज 2018मध्ये मात्र अंधविश्वासाचे आणि छद्मविज्ञानाचे शतक म्हणून भावी पिढ्या या शतकाकडे पाहतील की काय, असे वाटू लागले आहे. विविध प्रकारे लोकांची दिशाभूल करणाऱ्या भाकडकथांनी आधी प्रसारमाध्यमांमध्ये आणि आता समाजमाध्यमांमध्येही धुमाकूळ घातलेला आहे. या भाकडकथा अनेक प्रकारच्या आहेत, पण विशेषतः "काहीतरी तोंडाला नाही तर अंगाला फासा, अमुक गोष्टी खा, प्या, म्हणजे तुम्ही गोऱ्या होणार, शिडशिडीत बनणार, आकर्षक दिसणार' इ. स्वरूपाचे संदेश महिलांकडून चटकन उचलले जात आहेत. "आपल्या मुलांना अमुकतमुक खायला किंवा प्यायला द्या, म्हणजे ती उंच होतील, निरोगी होतील, तल्लख बुद्धीची	1
When the world was on the threshold of the 21st century, it was customary to say that the new century is the century of science and technology. But today, in 2018, it seems that future generations will look at this century as a century of superstition and pseudoscience. Misleading stories in various ways have caused a stir in the media and now on social media. There are many types of myths, but in particular, the message of "something to eat, something to drink, something to eat, something to eat, something to eat, something to eat, something to eat, something to eat, something to eat, something to eat, something to eat, something to eat, something to eat, something to eat." Give, that is, they will be tall, healthy, brilliant intellect	2
राज्याची संपूर्ण सत्ता द्या राज्याची संपूर्ण ताकद एकदा देऊन बघा, असे नेहमीचे आवाहन करीत ते म्हणाले, की राज्य कसे हाकले जाते, हे दाखवून देतो. लोकसभेत कसे लोक पाठवायचे याचा मतदारांनी विचार केला पाहिजे. कायदेमंडळ आहे. तेथे रस्ते, गटारीची कामे करण्यासाठी लोक पाठविणार का? डॉ. प्रदीप पवार	1
Give the full power of the state, give the full power of the state once and for all, he always appealed, he said, it shows how the state is ousted. Voters should think about how to send people to the Lok Sabha. There is the legislature. Will you send people there to do road and sewer work? Dr. Pradeep Pawar	2
प्रतिमा मथळा ठाणे - नाशिकहून हजारो शेतकरी मुंबईच्या दिशेनं निघाले आहेत. मुंबईला पोहोचेपर्यंत निरनिराळ्या भागातून शेतकरी या मोर्चात सहभागी होणार आहेत. 12 मार्चला हा मोर्चा मुंबईमध्ये विधानभवनावर धडकणार आहे. त्यांच्या मागण्या सरकारच्या कानावर पोहोचतील का, त्यावर काही ठोस तोडगा निघेल का?	1
Image caption Thane - Thousands of farmers have left Nashik for Mumbai. Farmers from different parts of the state will be participating in the march till they reach Mumbai. The march will hit the Vidhan Bhavan in Mumbai on March 12. Will their demands reach the ears of the government, will there be any concrete solution?	2
महाऑरेंजने या फळपिकाला आंतरराष्ट्रीय बाजारपेठ मिळवून देण्यासाठी सातत्याने प्रयत्न केले आहेत. त्याचाच परिपाक म्हणून कुवैत आणि बहरीन यांनी पुन्हा एका कंटेनरची मागणी नोंदविली आहे.	1
MahaOrange has made consistent efforts to bring this fruit crop to the international market. As a result, Kuwait and Bahrain have again demanded a container.	2
नवी दिल्ली, [९ ऑक्टोबर] – घरांच्या सातत्याने वाढणार्‍या किमती आणि गृहकर्ज घेताना सुरुवातीला भरावयाची रक्कम सर्वसामान्यांच्या आवाक्याबाहेर असल्याने, घर घेणे अधिक सुलभ करण्यासाठी भारतीय रिझर्व्ह बँकेने ३० लाख किंवा त्यापेक्षा कमी किमतीच्या घरासाठी कर्जदारांना ९० टक्क्यांपर्यंत कर्ज मंजूर करण्यात यावे, अशा सूचना सर्व बँकांना जारी केल्या आहेत.	1
New Delhi, Oct 9 (IANS) The Reserve Bank of India (RBI) has directed all banks to sanction 90 per cent loans to borrowers for houses worth Rs 30 lakh or less to make it easier to buy a home as the rising cost of housing and initial payments are beyond the reach of the common man. Are done.	2
डोंगराच्या कुशीत असलेल्या माझ्या श्रीराम तांडय़ावर शिक्षणाची गंगा तशी फार उशिरा आली. आमच्या दृष्टीने जगायचं म्हणजे राब राब राबायचं आणि मुलाबाळांना खाऊ घालायचं. मात्र जगदीश कुडे व एन. जी. पठाण हे दोन मास्तर शाळेत आले आणि आमच्या मुलांचं भाग्यच बदललं. तांडय़ावरची जी मुले उनाडक्या करत फिरायची, त्यांना दोघांनी शाळेची गोडी लावली. त्यांच्यामध्ये अभ्यासाची गोडी निर्माण केली. त्यातच शाळा उन्नती अभियान आले आणि आमची बंजारा भाषा बोलणारी मुलं या अभियानातील विविध उपक्रमामुळे शाळेत जायला लागली, शाळेच्या भिंतींवर काय लिहिलंय ते तांडय़ातील निरक्षर माणसांना सांगायला लागली. शाळा उन्नती अभियानामुळे आमच्या तांडय़ातील मुलांसाठी शिक्षणाची पहाट उगवली आहे. हे उद्गार आहेत ज्या गावात जायला रस्तासुद्धा नाही अशा श्रीराम तांडा गावच्या कृष्णा उत्तम राठोड यांचे!	1
The river of education came very late on my Shriram Tandya, which is at the foot of the mountain. From our point of view, to live is to live and feed our children. But Jagdish Kude and N. G. Pathan came to two master schools and the fate of our children changed. The children of Tandya used to walk around unadakya, they both made school sweets. Created a sweetness of study in them. Then came the School Upliftment Campaign and our Banjara speaking children started going to school due to various activities of the campaign, telling illiterate people in Tandya what was written on the walls of the school. The School Upliftment Campaign has ushered in the dawn of education for our children. These are the utterances of Krishna Uttam Rathod of Shriram Tanda village who has no road to go to!	2
विल्यम सी डडली हा न्यूयॉर्क फेडरल रिझर्व्हचा नवीन अध्यक्ष आहे. हा तोच इसम ज्याने ग्लेन हबर्डसह लिहिलेल्या अहवालात डेरीव्हेटीव्हजची प्रचंड स्तुती केली होती.	1
William C. Dudley is the new chairman of the New York Federal Reserve. This is the same Ism who praised Derivatives in a report he wrote with Glenn Hubbard.	2
मुंबई - प्रशांत परिचारक यांच्यावरील निलंबनाची कारवाई मागे घेण्याचा निर्णय समितीत झाल्यानंतर सदस्यांनी विधान परिषदेत घेतलेल्या घूमजाव भूमिकेमुळे सत्ताधारी भाजपच्या गोटात अस्वस्थता आहे.	1
MUMBAI: The ruling BJP faction is uneasy over the role played by members in the Legislative Council after the committee decided to withdraw the suspension of Prashant Paricharak.	2
मुंबई: शिक्षकांच्या पगारावरुन राज्य सरकार आणि शिक्षणमंत्र्यांना न्यायालयाने पुन्हा एकदा दणका दिला आहे. मुंबई आणि ठाण्यातील शिक्षकांचे पगार काढण्यावरुन राज्य सरकाराची याचिका सर्वोच्च न्यायालयाने फेटाळून लावत, मुंबई उच्च न्यायालयाचे आदेश कायम ठेवले आहेत.	1
Mumbai: The court has once again slapped the state government and the education minister on teachers' salaries. The apex court has rejected the state government's plea to withdraw the salaries of teachers in Mumbai and Thane, upholding the Mumbai High Court's order.	2
याबाबतच्या अहवालानुसार, स्टेफन कॅथलीन, या फ्रान्स मधील लायॉन विद्यापीठातील संशोधक संचालकाने म्हटले आहे की, “ पॅसीव इलेस्टोग्राफी ही सहजसाध्य आणि योग्य अशी पध्दती आहे ज्यात अवयवातील कर्करोगाचे निदान खोलवर शरीरातून करता येते, जसे की यकृताबाबत किंवा वेगवेगळ्या ग्रंथीबाबत. ज्या अवयवांची खूप काळजी घेतले जातात जसे की मेंदू, किंवा ज्ञानेंद्रीये जसे की डोळे.”	1
According to the report, Stephen Kathleen, research director at the University of Lyon in France, said: “Passive elastography is a simple and accurate method of diagnosing cancer of the organs deep inside the body, such as the liver or various glands. Organs that are taken care of, such as the brain, or the senses, such as the eyes. ”	2
चांगले असू मिळवणं आणि सतत होणारी वांती कामगिरी लक्षणीय कमी दुवा साधला गेला आहे, तर, कामगिरी वाढविण्यासाठी दर्शविले गेले आहे	1
While getting better and persistent dehydration performance has been linked to significantly less, performance has been shown to increase.	2
दरम्यान, महापौरांनीही लक्ष्मी बाजार परिसरासाठी चाळीस कचऱ्याचे ड्रम पुरविणार असल्याचे आश्वासन या वेळी दिले. एका आठवडय़ात दोनदा लक्ष्मी बाजारात स्वच्छता मोहीम राबविली गेल्याने या ठिकाणी फळ-भाजी विकत घ्यायला येणाऱ्या सर्वसामान्य ग्राहकांना तूर्तास दिलासा मिळाला.	1
Meanwhile, the mayor also promised to provide forty garbage drums for the Lakshmi Bazar area. Twice a week cleaning campaign was carried out in Lakshmi Bazaar, which was a great relief to the common consumers who came to buy fruits and vegetables at this place.	2
४३) हे पराक्रमी अर्जुना, ह्याप्रमाणें बुद्धीहून श्रेष्ठ व पलीकडे असलेल्या आत्म्याला जाणून, आपणच आपल्याला आवरुन धरुन दुःसाध्य अशा कामरुपी शत्रूला ठार कर.	1
43) O mighty Arjuna, knowing the soul that is superior to the intellect and beyond, you should cover yourself and kill the difficult enemy.	2
ठळक मुद्देजेष्ठ नेत्यांकडून देण्यात आलेल्या इशाऱ्यावर पक्षाकडून गंभीरपणे विचार करण्याची गरज मनोहर पर्रीकर आजारी झाल्यापासून राज्यात अनेक राजकीय घडामोडी घडायला सुरुवात फेरबदलानंतर डिसोझा यांनी पक्षावर आपली उघडपणे नाराजी व्यक्त केली	1
D'Souza openly expressed his displeasure with the party after Manohar Parrikar fell ill and many political developments in the state began after the reshuffle.	2
दि. 26 रोजी सकाळी 6 वाजल्यानंतर पालिकेचे स्वच्छता कर्मचारी या परिसरात साफसफाई करण्यासाठी पोहोचल्यानंतर पुतळ्याची विटंबना करण्यात आल्याची बाब त्यांच्या लक्षात आली. त्यांनी तत्काळ ही गोष्ट पालिकेचे अधिकारी, पोलिस व लोकप्रतिनिधींच्या निदर्शनास आणून दिली. पोलिसांनी घटनास्थळी पोहोचून पुतळ्याचा विटंबना केलेला भाग पांढर्‍या कपड्याने झाकून ठेवला.	1
On He noticed that the statue was defaced after the municipal cleaning staff reached the area at 6 am on the 26th to clean it. He immediately brought the matter to the notice of BMC officials, police and people's representatives. Police reached the spot and covered the defaced part of the statue with a white cloth.	2
इतक्यात आई बाहेर आली. चपाती तशीच पाहून म्हणाली "हे काय दत्तू, पोळी का नाही खाल्ली? जेवायची वेळ असून तुझ्यासाठी चहा ठेवला होता ना मी? असा कसा रे!"	1
Just then the mother came out. Seeing the chapati, she said, "What is this, Dattu, why didn't you eat poli? It's time to eat and I had tea for you, didn't I?	2
भारत सध्या जगातल्या सर्वाधिक उर्जेचा वापर करणाऱ्या देशांपैकी एक देश आहे. भारताची खनिज तेलाची मागणी दिवसेंदिवस वाढतच चालली आहे.	1
India is currently one of the most energy consuming countries in the world. India's demand for mineral oil is growing day by day.	2
चमन काय सुबोध काय असे सगळेच लोक नेहमीच दिसतात किंवा सगळेच लोक कधीनाकधी तसे वागतांना दिसतात. मला लेखातला नेमका विनोद अजूनही कळला नाही.	1
Chaman or Subodh is always seen by all people or all people are seen behaving like that from time to time. I still don’t understand the exact humor in the article.	2
आपण दात प्रयत्न करण्यापूर्वी आपल्या स्वत: च्या चमकवण्याची, नेहमी प्रथम आपल्या दंतचिकित्सक सल्ला खात्री करा. कधी कधी स्टेन्ड दात चांगले स्वच्छता अवलंब निश्चित केले जाऊ शकते. चमकवण्याची उत्पादने वापरून शक्यतेचा आपल्या दंतचिकित्सक विचारा. आपले तोंड या प्रकारची उत्पादने वापरून सुरू स्थिती आहे की नाही हे आपल्या दंतचिकित्सक म्हणून आपण सल्ला शकता. आपण त्यांना उत्पादन चमकवण्याची एक दात वापरत असल्यास खड्ड्यांत किंवा डिंक रोग फक्त वाईट होईल.	1
Before you try your own teeth whitening, always be sure to consult your dentist first. Sometimes stained teeth can be fixed adopting better hygiene. Ask your dentist the possibility of using shine products. You can consult your dentist as to whether your mouth has a starting condition using these types of products. Pits or gum disease will only get worse if you use a toothpick to polish them product.	2
न्यायालयाच्या निर्णयामुळे विद्यार्थी गोंधळात सापडले असून, त्यांचे भवितव्यही पणाला लागले आहे. विद्यार्थ्यांचे भवितव्य सुरक्षित ठेवण्यासाठी केंद्राने तातडीने पावले उचलावी. तसेच आवश्यकता भासल्यास अध्यादेश जारी करावा, अशी मागणीही राज्यांनी केली होती.	1
The court's decision has left students in a quandary and their future is in jeopardy. The Center should take immediate steps to secure the future of the students. The states had also demanded that an ordinance be issued if necessary.	2
File handling शिकतांना तुम्हाला सुरवातीला ASCII Text file आणी Binary File असे काहीतरी शब्द कानावर पडतात. व अनेक विद्यार्थ्यांना नेमका अर्थ...	1
While learning file handling, at first you hear words like ASCII Text file and Binary File. And to many students the exact meaning ...	2
मनुष्याचा देव आपल्या रोजच्या व्यवहारात आहे . आपण त्याला नवस बोलतो , नमाज पढतो, आरती करतो , प्रसाद देतो, कधी क्रुसावर टांगुन अश्रू ढाळतो . हे दोन प्रकारचे देव सर्व धर्मात आहेत . इसाई , इस्लाम धर्मात त्याला एकच मानले आहे तरी हि दोन्ही कामे मात्र त्याना करावीच लागतात.	1
The God of man is in our daily affairs. We make vows to him, offer prayers, do Aarti, give Prasad, sometimes hang on the cross and shed tears. These two types of gods are present in all religions. In Christianity, Islam is considered to be one and the same, but they have to do both.	2
प्रमोशन करण्यासाठी इन्स्टाग्राम वापरण्याचे प्रमाण अधिकाधिक वाढत आहे. याचे कारण म्हणजे समाजमाध्यमांमधले हे सर्वाधिक दृश्य माध्यम आहे. योग्य टॅग्स, छायाचित्रे, चलचित्रे, कथा यांच्या माध्यमातून आपल्या लक्ष्य ग्राहकांपर्यंत पोहोचता येते. भविष्यात हेच फॉलोअर्स प्रत्यक्ष ग्राहक होतात. ही दीर्घ प्रक्रिया असली तरी याचा खूप चांगला परिणाम पाहायला मिळालेला आहे. म्हणूनच हे अ‍ॅप सर्वाधिक प्रसिद्ध आहे आणि हे बेस्ट मोबाइल अ‍ॅपही ठरलेले आहे.	1
The use of Instagram for promotion is increasing. This is because it is the most visible medium among social media. Reach your target customers through the right tags, photos, movies, stories. In the future, these same followers will become real customers. Although it is a long process, it has shown very good results. That's why this app is the most famous and it is also considered as the best mobile app.	2
आंध्र प्रदेशाच्या विशेष पॅकेजच्या मुद्द्यावरून तेलुगू देसम संतप्त आहे, तर तेलंगणा राष्ट्र समिती, अण्णा द्रमुक व शिवसेनेचे खासदारही गोंधळात उतरले आहेत. राज्यसभेत त्यांची संख्या कमी असल्याची कमतरता अण्णा द्रमुक, समाजवादी पक्ष व अखेरीस कॉँग्रेस भरून काढते. आज तेलुगू देसमचे राजीनामा दिलेले मंत्री वाय. एस. चौधरी यांना सभापतींनी बोलण्याची परवानगी दिली होती. त्यांनी आंध्र प्रदेशावरील अन्यायाबाबत भाषण सुरू केले. मात्र २०१४ मध्ये झालेल्या राज्याच्या विभाजनाच्या मुद्द्यावर त्यांची गाडी घसरली आणि कॉँग्रेस सदस्य संतापले. त्यानंतर नेहमीचा गदारोळ सुरू झाला.	1
Telugu Desam is angry over the Andhra Pradesh special package issue, while Telangana Rashtra Samiti, Anna DMK and Shiv Sena MPs are also confused. The shortcomings in the Rajya Sabha are being filled by Anna DMK, Samajwadi Party and finally the Congress. Today, the resigned Minister of Telugu Desam Y. S. Chaudhary was allowed to speak by the speakers. He started his speech on injustice in Andhra Pradesh. However, his car crashed on the issue of partition of the state in 2014 and Congress members got angry. Then the usual commotion began.	2
