Word	Count
रेमो दावोस के बारे में - फ्रांस में पैदा हुए फ्रांसीसी माता-पिता। लगभग सभी फ्रांस में रहते थे। उन्हें सर्कस के विदूषक बनने का प्रशिक्षण दिया गया था। शुरुआत में, उन्होंने एक मसखरी और बाजीगरी का काम किया। लेकिन वह भी उतने ही शब्दों के साथ खेले, जितने गेंद से। बाद में उन्होंने स्वतंत्र रूप से मोनोलॉग के साथ प्रयोग करना शुरू किया। उन्हें अभिनय पुरस्कार, कॉमेडी के लिए मोलिरे पुरस्कार आदि से सम्मानित किया गया। हां, लेकिन उन्हें फ्रेंच भाषा समिति में भी नियुक्त किया गया था। निम्नलिखित अंश उनके हास्य और वाग्मिता की गवाही देते हैं।	2
या संशोधनाबाबत युनिव्हर्सिटी ऑफ कॅलिफोर्निया, सॅन फ्रान्सिस्कोने म्हटले आहे की रुग्णाच्या बाबतीत कोणत्या औषधांचा आणि प्रक्रियांचा उपयोग होतो आणि कशाचा उपयोग होत नाही, तसेच रुग्णांना सहाय्य करण्यासाठी, त्याचा रोग कोणत्या दिशेने जाईल याचे भाकीत करणे महत्त्वाचे आहे.	1
इस शोध के बारे में, कैलिफोर्निया विश्वविद्यालय, सैन फ्रांसिस्को का कहना है कि यह भविष्यवाणी करना महत्वपूर्ण है कि किसी रोगी के मामले में दवाओं और प्रक्रियाओं का क्या उपयोग किया जाता है और क्या उपयोग नहीं किया जाता है, साथ ही रोगियों की मदद करने के लिए, किस दिशा में बीमारी जाएगी।	2
या शिवाय कायद्याचे ठळक मुद्ये पाहण्‍यासाठी महाराष्‍ट्र लोकसेवा हक्‍क अध्‍यादेश 2015 व www.revenueofficers.blogspot.com हया ब्‍लॉग पेज वर जा.	1
अधिनियम के मुख्य बिंदुओं को देखने के लिए महाराष्ट्र लोक सेवा अधिकार अध्यादेश 2015 और www.revenueofficers.blogspot.com पर भी जाएं।	2
साखर कारखाने, सहकारी बॅंका, गूळ उत्पादन, काकवी, कोल्हापुरी चप्पल, कुस्ती, तांबडा-पांढरा रस्सा व कोल्हापुरी मिसळसाठी प्रसिद्ध कोल्हापूर शहराची नवी ओळख, माहिती व तंत्रज्ञानासाठी करून देण्याचा प्रयत्न केली अनेक वर्षे विविध माध्यमांतून सुरू आहे. तंत्रज्ञान विकासात आघाडीवर असणारा पुणे-बंगळूर कॉरिडॉर जवळ असल्याने तसा प्रयत्न योग्य व स्तुत्य आहे. कोल्हापूरची वाटचाल ‘आयटी स्टार्ट अप’ संस्कृतीच्या दिशेने सुरू झाली आहे.	1
चीनी कारखानों, सहकारी बैंकों, गुड़ उत्पादन, गुड़, कोल्हापुरी चप्पल, कुश्ती, लाल और सफेद ग्रेवी और कोल्हापुरी के मिश्रण के लिए प्रसिद्ध कोल्हापुर शहर, कई लोगों के लिए सूचना और प्रौद्योगिकी के लिए एक नई पहचान बनाने की कोशिश कर रहा है। वर्षों। इस तरह का प्रयास सराहनीय है क्योंकि यह प्रौद्योगिकी विकास में अग्रणी पुणे-बैंगलोर कॉरिडोर के करीब है। कोल्हापुर एक आईटी स्टार्ट-अप संस्कृति की ओर बढ़ रहा है।	2
* केसांना कलर करताना हातात ग्लोव्हज घाला. मानेभोवती जुना टॉवेल किंवा कापड गुंडाळायला हवं. जेणेकरून रंग अंगावर पडल्यास त्याचे डाग मानेवर पडणार नाहीत. कपाळावर, कानावर, मानेवर रंगाचा डाग पडू नये म्हणून तेवढ्या भागावर वॅसलिनसारखं क्रीमजेल लावा. जेणेकरून रंग तिथे चिकटणार नाही.	1
* बालों को कलर करते समय दस्ताने पहनें। एक पुराना तौलिया या कपड़ा गर्दन के चारों ओर लपेटा जाना चाहिए। ताकि अगर पेंट शरीर पर पड़े तो उसके दाग गर्दन पर न पड़े। रंग के दाग को रोकने के लिए माथे, कान और गर्दन पर वैसलीन जैसी क्रीम जेल लगाएं। ताकि रंग वहां चिपके नहीं।	2
थंडीचे दिवस आले की गायन आणि संगीत रसिकांना वेध लागतात ते सवाई, वसोंत्सवासारख्या उत्सवांचे!!! तसेच काहीसे आम्हा सह्याद्री भटक्यांचे असते. आपल्या सह्याद्रीला जवळुन अनुभवण्यासाठी थंडीच्या महिन्यात सर्वात जास्त गिरिभ्रमणांचे आयोजन होत असते. तसा आपला सह्याद्री सगळ्या ऋतूंमध्ये अनुभवयाचा पण याच महिन्यात तो जास्त सुखःकारक ठरतो.	1
जब ठंड के दिन आते हैं, गायन और संगीत प्रेमियों को सवाई, वसंतोत्सव जैसे त्योहारों को देखना पड़ता है !!! इसके अलावा, हम में से कुछ सह्याद्री खानाबदोशों के हैं। ठंडी महीनों के दौरान अपने सहयाद्रि को करीब से अनुभव करने के लिए अधिकांश लंबी पैदल यात्राएं आयोजित की जाती हैं। वैसे तो हमारी सहयाद्री सभी मौसमों में अनुभव की जाती है, लेकिन इस महीने में यह अधिक सुखद हो जाती है।	2
53 सैनिकांसोबतच एक बुलडोझरही भारतानं उभा केल्याचा आरोपही यामध्ये करण्यात आला. भारताने आपले सैनिक आणि उपकरण या भागातून हटवावेत. तसंच भारताने सार्वभौमत्वाला धक्का लावलेला आहे असा आरोपही याद्वारे करण्यात आला आहे.	1
यह भी आरोप लगाया गया था कि भारत ने 53 सैनिकों के साथ एक बुलडोजर चलाया था। भारत को क्षेत्र से अपने सैनिकों और उपकरणों को वापस लेना चाहिए। इसमें भारत की संप्रभुता को कमजोर करने का भी आरोप लगाया गया है।	2
काटोल तंत्रज्ञानाच्या युगात शहरी भागासोबतच ग्रामीण भागातील विद्यार्थी सारख्या प्रमाणात स्पर्धेत टिकण्यासाठी त्याला प्राथमिक शिक्षकांच्या शिक्षणा व्यतिरिक्त तंत्रज्ञानाचे ज्ञान प्राप्त झाले पाहिजे यासाठी प्रत्येक गावात डिजिटल क्लासची निर्मिती होणे गरजेचे आहे. डिजिटल क्लासची सुरुवात आज नरखेड तालुक्यातील परसोडी दिक्षित गावातून सुरु झाली असून यासाठी सामाजिक क्षेत्रातील मान्यवरांनी पुढाकार घेवून यासाठी प्रयत्न केले पाहिजे असे आवाहन आमदार डॉ.आशिष देशमुख यांनी केले. परसोडी दिक्षित येथील शाळेत या डिजिटल क्लासकरिता नरेश प्रसाद…	1
कैटोल प्रौद्योगिकी के युग में, ग्रामीण क्षेत्रों के साथ-साथ शहरी क्षेत्रों में भी छात्रों के समान प्रतिस्पर्धा में जीवित रहने के लिए, उन्हें प्राथमिक शिक्षकों की शिक्षा के अलावा प्रौद्योगिकी का ज्ञान प्राप्त करने की आवश्यकता है। डिजिटल क्लास आज से नरखेड तालुका के पारसोड़ी दीक्षित गांव से शुरू हुई और इसके लिए सामाजिक क्षेत्र के गणमान्य लोगों को पहल करनी चाहिए और इसके लिए विधायक डॉ। आशीष देशमुख से अपील करनी चाहिए। नरेश प्रसाद इस डिजिटल क्लास के लिए पारसोडी दीक्षित स्कूल में	2
राज्यात नैसर्गिक मृत्यूनंतर सर्वाधिक मृत्यू हे रस्ते अपघातात होतात. त्यामध्ये 18 ते 25 वयोगटातील मुलांच्या मृत्यूचे प्रमाण लक्षणीय आहे. ही बाब चिंताजनक असून, समाजप्रबोधनातून रस्ता सुरक्षेचे महत्त्व लोकांना पटवून देणे हाच या मोहिमेचा उद्देश असल्याचे सहपोलिस आयुक्त मिलिंद भारंबे यांनी सांगितले. त्यानंतर अमिताभ बच्चन यांनी नरिमन पॉईंट येथील रस्ता सुरक्षा सप्ताहाचे उद्‌घाटन केले.	1
प्राकृतिक कारणों से राज्य में सड़क दुर्घटनाएं मौत का प्रमुख कारण हैं। 18 से 25 वर्ष के बीच के बच्चों में इसकी मृत्यु दर काफी कम है। यह एक चिंता का विषय है और अभियान का उद्देश्य सामाजिक जागरूकता के माध्यम से सड़क सुरक्षा के महत्व के लोगों को समझाने के लिए है, संयुक्त पुलिस आयुक्त मिलिंद भारम्बा ने कहा। अमिताभ बच्चन ने तब नरीमन पॉइंट में सड़क सुरक्षा सप्ताह का उद्घाटन किया।	2
मस्त... ११ व्या शतकातले बरेच संदर्भ अधिक स्पष्ट झाले... बाकी गोव्याबद्दल विस्तृत माहिती नव्हतो ती मिळाली... अनेक आभार...	1
कूल ... 11 वीं शताब्दी के बहुत सारे संदर्भ स्पष्ट हो गए ... मुझे गोवा के बाकी हिस्सों के बारे में विस्तृत जानकारी नहीं मिली ... मुझे बहुत धन्यवाद मिला ...	2
सध्या डाव्या कालव्यात केवळ 1800; तर उजव्या कालव्यात 900 क्‍यूसेस पाणी मावत आहे. त्यामुळे शेवटच्या शेतकऱ्यांपर्यंत हव्या तेवढ्या वेगाने पाणी पोहचूच शकत नाही. याबाबत आमच्याकडे वेळेत का पाणी येत नाही, असे मागील काही वर्षात मोठ्या प्रमाणात प्रश्‍न उपस्थित केले जात आहे. मात्र, देखभाल दुरुस्तीच होत नसल्याचे उत्तर देऊन शेतकऱ्यांचे समाधान केले जात आहे. मात्र, या कालव्याकडे दुर्लक्ष झाल्यामुळे सिंचनक्षेत्राचे मोठे नुकसान होत आहे.	1
वर्तमान में बाईं नहर में केवल 1800; दाहिनी नहर में 900 क्यूसेक पानी है। इसलिए, पानी उतनी तेजी से अंतिम किसानों तक नहीं पहुंच सकता है जितना चाहिए। पिछले कुछ वर्षों में, बड़ी संख्या में सवाल उठाए गए हैं कि हमें समय पर पानी क्यों नहीं मिलता है। हालांकि, यह कहकर किसानों को संतुष्ट किया जा रहा है कि रखरखाव नहीं किया जा रहा है। हालांकि, इस नहर की उपेक्षा से सिंचाई क्षेत्र को बहुत नुकसान हो रहा है।	2
खालील लिंक वरून TrackerX हि exe file download करा व प्रत्येक client च्या दिल्या गेलेल्या location ला copy करा पण अगोदर उपलब्ध असलेल्या TrackerX.exe ला rename करून TrackerX_old.exe असे नाव द्या मगच लिंक वरून download केलेली exe file past करा	1
निम्न लिंक से exe फ़ाइल TrackerX डाउनलोड करें और प्रत्येक ग्राहक के दिए गए स्थान को कॉपी करें लेकिन TrackerX_old.exe के रूप में पहले से उपलब्ध TrackerX.exe का नाम बदलें फिर लिंक से डाउनलोड की गई exe फ़ाइल पेस्ट करें	2
पुरुष अगदीच सुमार दर्जाचा पोषाख करून बसला होता. असेल सत्तावीस अठ्ठावीस वर्षांचा! दाढी वाढलेली, फ़ॆशन या नावाखाली विटलेली जीन्स अन लाल रंगाचा टी शर्ट! मात्र तो मीनाला अतिशय सन्मानाने वागवत होता. त्याच्या नजरेत कमालीची नम्रता होती.	1
वह आदमी बहुत विनम्र पोशाक में बैठा था। सत्ताईस साल का! दाढ़ी, जींस और फैशन के नाम पर लाल टी-शर्ट! लेकिन वह मीना के साथ बहुत सम्मान से पेश आ रहा था। उसकी आँखों में असाधारण विनम्रता थी।	2
सध्या गणपती उत्सव धुमधडाक्यात मोठ्या उत्साहात चालू आहे. काही लोक सांगत आहेत की, गणेशोत्सव मोठ्या उत्साहात साजरा करा. परंतु हा उत्सव साजरा करीत असताना जलप्रदूषण, वायूप्रदूषण आणि ध्वनिप्रदूषण होणार नाही, याची काळजी घ्या. पर्यावरणाकडे लक्ष द्या.	1
वर्तमान में, गणपति उत्सव बड़े उत्साह के साथ चल रहा है। कुछ लोग कह रहे हैं, गणेशोत्सव को बहुत उत्साह के साथ मनाते हैं। लेकिन इस त्योहार को मनाते समय इस बात का ख्याल रखें कि जल प्रदूषण, वायु प्रदूषण और ध्वनि प्रदूषण न हो। पर्यावरण पर ध्यान दें।	2
- गणित, नैसर्गिक विज्ञाने, समाजशास्त्रे, इतिहास, शेती, पर्यावरण विज्ञान, अध्यात्म ही ज्ञानक्षेत्रे आहेत. सर्व कला, साहित्य, कथा, कादंबरी, कविता ही ज्ञानक्षेत्रे आहेत.	1
- गणित, प्राकृतिक विज्ञान, समाजशास्त्र, इतिहास, कृषि, पर्यावरण विज्ञान, अध्यात्म ज्ञान के क्षेत्र हैं। सभी कलाएं, साहित्य, कहानियां, उपन्यास, कविता ज्ञान के क्षेत्र हैं।	2
हा दिवस व्यापारी लोकांसाठी विशेष महत्त्वाचा मानला जातो; कारण धनप्राप्तीसाठी श्री लक्ष्मीदेवीचे पूजन केले जाते.	1
यह दिन व्यापारियों के लिए विशेष रूप से महत्वपूर्ण माना जाता है; क्योंकि धन प्राप्ति के लिए श्री लक्ष्मीदेवी की पूजा की जाती है।	2
हा ब्रेड मी पहिल्यांदा आमची मैत्रीण सारा हिच्याकडे खाल्ला होता. ती मूळची युकेची आहे, पण अगदी जगभरातले ब्रेड घरी आवडीने करत असते. हा ब्रेड आपल्या पिझ्झाच्या जवळपास जाणारा आहे. असंही म्हणतात की, पिझ्झाचा जन्म याच ब्रेडपासूनच झाला आहे. अतिशय चविष्ट असा हा ब्रेड तुम्ही नक्की करून पहा. मूळ इटलीत असलेल्या या ब्रेडने आता जगभरातल्या खवय्यांच्या मनात घर केलं आहे. याला आपले नेहमीचेच ब्रेड करण्यासाठी लागणारे घटक पदार्थ लागतात. आणि तो बनतोही पण पटकन. वेगवेगळ्या प्रकारचे हर्ब्ज, ऑलिव्ह ऑइल, खडे मीठ, कांदा, चीज, आवडत असेल तर मांस अशा गोष्टी यावर टॉपिंग्ज म्हणून टाकता येतात. माझा मित्र शैलेशची आई नुकतीच इकडे आली होती, तेव्हा मी हा ब्रेड केला होता. त्यांना हा ब्रेड खूपच आवडला. मला पण त्या पिढीच्या कोणाला तरी हा ब्रेड आवडला, हे पाहून खूप हुरूप आला. तुम्ही पण नक्की हा ब्रेड करून पहा आणि घरातल्या सर्वांना खायला द्या.	1
यह रोटी सबसे पहले हमारे दोस्त सारा ने खाई थी। वह मूल रूप से यूके की है, लेकिन उसे दुनिया भर से रोटी बनाना पसंद है। यह ब्रेड आपके पिज्जा के करीब होने वाली है। कहा जाता है कि पिज्जा इसी रोटी से पैदा होता है। निश्चित रूप से यह बहुत स्वादिष्ट रोटी का प्रयास करें। मूल रूप से इटली के रहने वाले इस ब्रेड ने अब दुनिया भर के खाने वालों के मन में घर बना लिया है। यह आपकी सामान्य रोटी बनाने के लिए आवश्यक सामग्री लेता है। और ऐसा होता है लेकिन जल्दी से। टॉपिंग के रूप में विभिन्न प्रकार की जड़ी-बूटियों, जैतून का तेल, सेंधा नमक, प्याज, पनीर, मांस जोड़ा जा सकता है। मैंने यह रोटी तब बनाई थी जब मेरे दोस्त शैलेश की माँ अभी यहाँ आई थी। उन्हें यह रोटी बहुत पसंद थी। मैं यह देखकर भी रोमांचित था कि उस पीढ़ी में से किसी को यह रोटी पसंद थी। इस रोटी को आजमाएं और घर में सभी को खिलाएं।	2
लग्नाचे आमिष दाखवून अल्पवयीन मुलीला उत्तर प्रदेशातून पळवून आणून तिच्यावर बलात्कार करणाऱ्या तरुणाचा जामीन अर्ज कोर्टाने फेटाळला. विशेष न्यायाधीश आर. व्ही. अदोणे यांच्या कोर्टाने हा आदेश दिला.	1
अदालत ने उत्तर प्रदेश की एक नाबालिग लड़की का अपहरण करने वाले एक युवक की जमानत याचिका खारिज कर दी और शादी के बहाने उसका बलात्कार किया। विशेष न्यायाधीश आर। वी अदोन की अदालत ने आदेश जारी किया।	2
<<सिसोडीया मिडीयावाल्यांना घेउन दिल्ली साफ करत आहे असे म्हणतात. चला भाजपाकडून काहीतरी शिकले असे म्ह्णावे लागेल. काम कमी प्रसिध्दी जास्त करुन घ्यायची ही सवय भाजपाची आआपला लागू नये.>>	1
कहा जाता है कि मीडिया के लोगों की मदद से सिसोदिया दिल्ली की सफाई कर रहे हैं। मान लीजिए कि हमने भाजपा से कुछ सीखा। कम काम करने और अधिक प्रचार करने की भाजपा की आदत हम पर लागू नहीं होनी चाहिए। >>	2
आपल्या मनात चालणारी चुळबूळ कागदावर उतरवा..... आणि आमच्या पर्यन्त पाठवा...... आम्ही ती पोहोचवू.......	1
मन में उथल-पुथल मचाओ ..... और हमें भेजो ...... हम इसे वितरित करेंगे ......।	2
एसएनडीएलच्या दोनदिवसीय कारवाईनंतर परिसरातील अनेक नागरिक घराला कुलूप लावून बाहेर निघून गेल्याचेही दिसून येत आहे. बुधवारी सायंकाळपासूनच अनेक नागरिक पसार असल्याचे कळते. या भागात कारवाई नवी नाही. यामुळे वीजचोरीला आळा घालण्यासाठी नियमित स्वरूपात अकस्मात भेटी देण्याची गरज असल्याचे या भागातीलच जागरूक नागरिकांचे म्हणणे आहे.	1
यह भी देखा गया है कि एसएनडीएल की दो दिवसीय कार्रवाई के बाद, क्षेत्र के कई नागरिकों ने अपने घरों को बंद कर दिया और चले गए। यह पता चला है कि कई नागरिक बुधवार शाम से गुजर रहे हैं। इस क्षेत्र में कार्रवाई कोई नई बात नहीं है। क्षेत्र के जागरूक नागरिकों का कहना है कि बिजली चोरी पर अंकुश लगाने के लिए नियमित यात्राओं की आवश्यकता है।	2
या घटनेची पार्श्‍वभूमी अशी, मंगळवारी दि. 12 रोजी गौस मोमीन (रा. मिरज) याला बनावट नोटा वितरीत करत असताना सांगली पोलिसांनी अटक केली. प्राथमिक चौकशी केल्यानंतर संबंधित बनावट नोटा शुभम खामकर रा. सातारा या युवकाने दिले असल्याची माहिती समोर आली. मिरज पोलिसांनी सांगली येथे या दोघांविरुध्द बनावट नोटाप्रकरणी गुन्हा दाखल केला. दरम्यान, बनावट नोटा प्रकरणात सातार्‍यातील युवकाचे नाव समोर आल्यानंतर सातारा पोलिस दल खडबडून जागे झाले. बुधवारी एलसीबीच्या पथकाने तत्काळ कारवाईचा फास आवळत शुभम खामकर याची माहिती घेण्यास सुरुवात केली. या माहितीमध्ये पोलिसांना धक्‍कादायक माहिती समोर आली. त्यानंतर काही संशयितांची उचलबांगडी करण्यात आली.	1
इस घटना की पृष्ठभूमि इस प्रकार है: 12 वीं पर, सांगली पुलिस ने नकली नोट वितरित करते हुए गौस मोमिन (मिराज के निवासी) को गिरफ्तार किया। प्राथमिक जांच के बाद, नकली नोट शुभम खामकर राव को सौंप दिया गया। यह पता चला कि यह सातारा के एक युवक द्वारा दिया गया था। मिराज पुलिस ने नकली नोट मामले में सांगली में दोनों के खिलाफ मामला दर्ज किया है। इस बीच, नकली नोट मामले में सतारा के एक युवक का नाम सामने आने के बाद सतारा पुलिस बल जाग गया। बुधवार को एलसीबी की टीम ने शुभम खामकर के बारे में जानकारी हासिल करने के लिए तत्काल कार्रवाई शुरू कर दी। इस सूचना में, पुलिस को चौंकाने वाली जानकारी सामने आई। कुछ संदिग्धों को तब हथकड़ी लगाई गई थी।	2
थोड्या वेळापूर्वीच नानांनी विश्वास हा दामलेंचा वारसदार असल्याचा गौप्यस्फोट केला होता, तरी विश्वासकडून काही नवी माहिती मिळवावी म्हणून मोहनराव काही माहित नसल्याचे दाखवत होते.	1
हालाँकि नाना ने हाल ही में खुलासा किया था कि विश्वास दामले का उत्तराधिकारी था, मोहनराव दिखा रहा था कि उसे विश्वास से कुछ नई जानकारी प्राप्त करने के लिए कुछ भी नहीं पता था।	2
मराठी चित्रपट बोलू आणि नंतर गाऊही लागला तो १९३२ पासून पुढे. त्याआधी १८४३ मध्ये 'सीता स्वयंवर' या विष्णुदास भाव्यांच्या नाटकाने आधुनिक मराठी रंगभूमीचा पाया रचला. या दोन्हींच्या मध्ये म्हणजे १९२६ पासून भावगीतांचा नवा कोवळा कोंभ मराठी मातीतून उगवला आणि फोफावला.	1
उन्होंने मराठी फिल्में बोलना शुरू किया और बाद में गाना शुरू किया। इससे पहले, 1843 में, विष्णुदास भाव्या के नाटक 'सीता स्वयंवर' ने आधुनिक मराठी थिएटर की नींव रखी। इन दोनों के बीच, यानी 1926 से, भावगिटन का एक नया कोवाला कोम्बा मराठी मिट्टी में विकसित और विकसित हुआ है।	2
बर्नांकी काकानी सांगितलेय की २०१० मधे इंटरेस्ट रेट वाढण्याची शक्यता कमी आहे/अजिबात नाही त्यामुळे डॉलरची घसरण सुरुच राहिल. चीन किंवा इतर देशानी डॉलर अ‍ॅसेट कमी करुन पर्यायी सोने घ्यायचे ठरवले..समजा १% घ्यायचे ठरवले तरी $५०० बिलियन चे सोने ते खरेदी करण्याची शक्यता आहे. त्यामुळे सोन्याच्या भावावर परिणाम व्हायची शक्यता आहे. डीसेंबर मधे प्रॉफीट टेकींग मुळे भाव कदाचित खाली जातील पण भविष्यात किंमती चढ्याच राहण्याची शक्यता..	1
बर्नानके काकानी ने कहा कि 2010 में ब्याज दर बढ़ने की संभावना नहीं है, इसलिए डॉलर में गिरावट जारी रहेगी। चीन या अन्य देशों ने अपनी डॉलर की संपत्ति को कम करने और वैकल्पिक सोना खरीदने का फैसला किया है। मान लीजिए कि वे 1% खरीदने का फैसला करते हैं, लेकिन वे $ 500 बिलियन का सोना खरीदने की संभावना रखते हैं। इसलिए सोने की कीमत प्रभावित होने की संभावना है। लाभ लेने के कारण दिसंबर में कीमतें नीचे जा सकती हैं, लेकिन भविष्य में कीमतें बढ़ने की संभावना है।	2
भाजपा आयोजित बांदा लोकोत्सव 2018 च्या तिरंगा रॅलीचे उद्घाटन मंत्री ना.पाटील यांच्या हस्ते करण्यात आले.यावेळी टीम ऑटोमॅनियाक्सच्या रायडरनी रॅलीत सहभाग घेतला होता. माजी आमदार राजन तेली, माजी जिल्हाध्यक्ष अतुल काळसेकर, जि. प. सदस्य राजेंद्र म्हापसेकर,तालुकाध्यक्ष महेश सारंग,पं. स. सदस्य शीतल राऊळ, मनोज नाईक,प्रभाकर सावंत, पोलीस निरीक्षक जयदीप कळेकर,सरपंच मंदार कल्याणकर,लोकोत्सव समिती अध्यक्ष भाऊ वळंजू आदी उपस्थित होते.	1
भाजपा द्वारा आयोजित बांदा लोकोत्सव 2018 तिरंगा रैली का उद्घाटन मंत्री ना। पाटिल ने किया। टीम ओटोमिक्स के राइडर्स ने रैली में भाग लिया। पूर्व विधायक राजन तेली, पूर्व जिलाध्यक्ष अतुल कालसेकर, जि। डब्ल्यू सदस्य राजेंद्र म्हापसेकर, तालुका अध्यक्ष महेश सारंग, पं। सी। सदस्य शीतल राउल, मनोज नाइक, प्रभाकर सावंत, पुलिस निरीक्षक जयदीप कालेकर, सरपंच मंदार कल्याणकर, लोकोत्सव समिति के अध्यक्ष भाऊ वलंजु उपस्थित थे।	2
ईरोम यांनी २००० साली ‘अफस्पा’ विरोधात सुरू केलेलं उपोषण आणि २०१७ सालामधील विधानसभा निवडणूक या दरम्यानच्या १६ वर्षांच्या काळात पुलाखालून बरंच पाणी वाहून गेलं आहे. त्यावेळी महत्त्वाचा असणारा ‘अफस्पा’चा मुद्दा आजही तितकाच कळीचा आहे, पण सर्वसामान्यांच्या दृष्टीने त्यांच्या रोजीरोटीचा प्रश्न त्यापेक्षाही जास्त जवळचा होता, आहे. ...	1
2000 में AFSPA के खिलाफ इरोम की भूख हड़ताल और 2017 के विधानसभा चुनावों के बीच, पुल के नीचे बहुत सारा पानी बहाया गया है। AFSPA का मुद्दा, जो उस समय महत्वपूर्ण था, आज भी उतना ही महत्वपूर्ण है, लेकिन आम आदमी की नजर में, उनकी आजीविका का सवाल और भी करीब था। ...	2
जिथे सामने खेळले जाणार आहेत तिथे पिचेस तयार करायला लागणारे पाणी दुष्काळग्रस्त भागांमधे वापरण्याचा पर्याय उपलब्ध आहे का ? ऋन्मेऽऽष ह्याबद्दल काही लिहिले असतेस तर ह्या चर्चेला अर्थ येईल.	1
क्या सूखे से प्रभावित क्षेत्रों में पिच बनाने के लिए आवश्यक पानी का उपयोग करने का विकल्प है जहां मैच खेले जाने हैं? यदि आपने रनमेश के बारे में कुछ भी लिखा है, तो यह चर्चा समझ में आएगी।	2
थोडं प्लानिंग केलं तर नक्की जमेल. वर अनेकांनी सांगितलंय तसं लोकल मदत, मदर्स हेल्पर असं कोणी आधीच शोधून ठेवा.	1
अगर आप थोड़ी सी प्लानिंग करेंगे तो काम जरूर होगा। जैसा कि ऊपर कहा गया है, स्थानीय मदद, मदर हेल्पर जैसे किसी को अग्रिम में खोजें।	2
सांगितले होते की खूप पूर्वी म्हणजे तीसेक वर्शांपूर्वी संतोषीमातेच्या नावाने अमुक इतक्यान्ना पत्र पाठवा अशी पोस्टकार्डे यायची त्याच धर्तीवर हल्ली हे अमुक इतक्यान्ना हा मेसेज वॉट्स अप वरुन पाठवा म्हणजे अमुक होईल/ब्यालन्स-टॉकटाईम वाढेल अशा काहीशा अर्थाचा मेसेज होता. अन हो, whatsapp नॉनपेड रहायला हव असेल तरिही म्हणे अमुक इतक्यान्ना मेसेज पाठवा....	1
यह कहा जाता है कि बहुत समय पहले, तीस साल पहले, उसी तरह से जो संतोषी माता के नाम से पोस्टकार्ड आया करते थे, इस संदेश को व्हाट्सएप से निश्चित संख्या में लोगों को भेजें, ताकि कुछ अर्थ / वृद्धि हो। बैलेंस-टॉकटाइम में। और हां, अगर आप व्हाट्सएप को अवैतनिक रखना चाहते हैं, तो बहुत सारे लोगों को एक संदेश भेजें…।	2
जातीभेद, वर्णभेद, लिंगभेद आणि धर्मभेद या कर्मकांडांच्या भिंती उभ्या करून वेदाला आणि देवाला कोंडून ठेवणाऱ्या कणखर भिंती उखडून टाकण्यासाठी ज्ञानोबारायांनी विश्वात्मक कल्याणासाठी विश्वात्मक देवाकडे पसायदान मागितले.`विष्णूमय जग वैष्णवांचा धर्म, भेदाभेद भ्रम अमंगल` असा आकाशाएवढा व्यापक भक्तीवाद तुकोबांनी जगापुढे मांडला. त्यामुळे भिडे गुरुजींनी संतांच्या अभंगमय विचारांचा वारकरी होऊन स्पर्श केला असता तर अशी नाठाळ बुद्धीभेद करणारी असभ्य वक्तव्ये केली नसती. भिडे गुरुजींनी प्रायश्चित्त घेण्यासाठी समस्त वारकरी भाविकांची क्षमा मागावी, अशी मागणीही यावेळी केली.	1
