Word	Label
Parents who push their laborers into despair and search for more effort and true vision through the support of their own parents or grandparents will find themselves trapped in the same puzzle. Written manuals are passed from grandparents to parents to children.	1
हम सिर्फ यह पता लगाने की कोशिश कर रहे हैं  की क्या हो रहा है की । हम सीखने की कोशिश कर रहे हैं कि क्या हो रहा है।	0
We are just trying to figure out what is happening. We are trying to learn what is happening.	1
vaise bhi mere bache ab 21 aur 24 ke ho gaye hai. isliye ab mujhe zarurat nahi मुझे जरुरत नहीं क्यों के मेरे बचे बीस से ऊपर हैं	0
vaise bhi mere bache ab 21 aur 24 ke ho gaye hai. isliye ab mujhe zarurat nahi I don't need to because my remaining twenty are over	1
आपसे बात करके बहुत अच्छा लगा बहुत बहुत धन्यवाद अलविदा मैं बहुत खुश हूं कि आज हमने यह वार्तालाप किया!	0
Nice to talk with you thank you very much bye I am so happy that we had this conversation today!	1
कुछ मायनों में संयुक्त कार्य बेहतर हो गया है और कुछ मायनों में बदतर। आज, संयुक्त काम पहले से अलग होता है।	0
In some ways joint function has become better and in some ways worse. Today, joint work is different from before.	1
कम से कम उद्धृत कारण इन-हाउस कोर बनाए रखने के लिए था घरेलू व्यवस्था के काम का अधिक उल्लेख नहीं किया जाता था।	0
The least cited reason was to maintain the in-house core Domestic system work was not often mentioned.	1
और उसने किसलिए अपने आप को इस स्थिति में डाला था? एक लड़की के वास्ते जो उसको इतने दुराग्रहपूर्वक और जान-बूझकर टालती थी ताकि उसे अवश्य यह अहसास हो जाए की वह अभी भी उससे घृणा करती है उसने खुद को ऐसी लड़की के लिए एक स्थिति में रखा जिसने उसे ध्यान नहीं दिया।	0
And why did he put himself in this situation? For a girl who avoids her so viciously and deliberately that she must realize that she still hates him He put himself in a position for a girl who did not pay attention to him.	1
फॉरएवर प्लैड - एक ऐसा नाम जो पारिवारिक मूल्यों, परिवार, घर और सद्भाव की निरंतरता को दर्शाता है। इस मनहूस उपन्यास के लिए फॉरएवर प्लेड  नाम अच्छा रहेगा, क्योंकि यह डरावनी भावना को उजागर करता है।	0
Forever Plaid - A name that signifies continuity of family values, family, home and harmony. The name Forever Plaid would be good for this wretched novel, as it evokes a sense of horror.	1
आपसे बात करके अच्छा लगा यह एक अच्छी बात रही है।	0
nice to talk to you It has been a good thing.	1
आह! और यह किस् रास्ते हो सकता है? कोई पूछ रहा है कि किस तरफ़ जाना है।	0
Ahh! And what kind of way could it be? Somebody is asking which way to go.	1
यह कालनाड में सबसे अधिक स्पष्ट है, जो विन्सेन्ट स्कल्ली ने एक अंगुली में हॉस्पीट्स के साथ तुलना की है। यह स्तम्भश्रेणी में सब से कम स्पष्ट है।	0
This is most pronounced in the colonnade, which Vincent Scully has compared with fingerprints in one finger. This is the least obvious in the column.	1
या जआऔ की यात्रा करें वर्ल्ड वाइड वेब होम पेज पर GAO की वेबसाइट ऑनलाइन देखी जा सकती है।	0
Or visit Jiao on the World Wide Web home page GAO's website can be viewed online.	1
एच। एच। रिचर्डसन और उनके संरक्षक चार्ल्स फोलन मैकिम पूर्व छात्र थे,साथ ही साथ मैकिम के सहायकों, में जॉन एम। कैररे और थॉमस हेस्टिंग्स भी  हैं | एच. एच. रिचर्डसन, चार्ल्स फोलेन मैककिम, जॉन एम. कैरेरे और थॉमस हेस्टिंग्स सभी पूर्व छात्र थे, उन सभी ने एक ही वर्ष में स्नातक की उपाधि प्राप्त की थी।	0
H. H. Richardson and his mentor Charles Folan were McKim alumni, as well as McKim's assistants, John M. There are also Carrere and Thomas Hastings. HH Richardson, Charles Follen McKim, John M. Carrere and Thomas Hastings were all alumni, all of them graduating in the same year.	1
ट्रेडमार्क कानून, जो एनोटेटेड यूएस के दो से अधिक संस्करणों को भरता है | व्यापार चिन्ह कानून बहुत उलझा हुआ है और उन्हें समझने के लिए कुछ संदर्भों की जरूरत है जो अमेरिका के २ किताबों में है।	0
Trademark law, which fills more than two versions of the annotated US. Trade mark laws are very complicated and to understand them some references are needed which is in 2 books of America.	1
वृद्धिशील क्रय पहले ही समस्याओं को पहचानकर जोखिमों को सीमित कर सकता है, जो आसान परिवर्तन या सुधार के लिए अनुमति देता है। बढ़ती खरीद की कार्रवाई तुरंत की जा सकती है.	0
Incremental purchasing can limit risks by recognizing problems in advance, allowing for easy changes or improvements. Increasing purchase action can be taken immediately.	1
उसे हिलाएं, और एक नाव भेजने के लिए उन्हें सिग्नल करें | अचानक से अचंभित और संदेह भरी अचंभित शान्ति जहाज पर गिरी। जहाज का पूरा दल उपज पर चौंक गया था।	0
Shake it, and signal them to send a boat. Suddenly astonished and doubtful, the peace fell on the ship. The entire crew of the ship was shocked at the yield.	1
हमने प्रत्येक सुविज्ञ व्यक्ति का साक्षात्कार नहीं किया है या कागज के प्रत्येक प्रासंगिक टुकड़े को नहीं ढूंढा है। प्रत्येक प्रासंगिक कागज़ को खोजकर दायर कर दिया गया है।	0
We have not interviewed every knowledgeable person or found every relevant piece of paper. Every relevant paper has been searched and filed.	1
हालांकि अनुसंधान के इस क्षेत्र को उजागर करने के उनके विचार में महान योग्यता है, संचालन समस्याग्रस्त है। मानचित्र को चिन्हांकित करना का मूल्य है ।	0
Although his idea of ​​exposing this area of ​​research has great merit, the operation is problematic. The value of highlighting the map is.	1
हालांकि, गर्लफ्रेंड पर निर्भरता के बारे में शिकायत के बारे में, प्रुडी ने सुझाव दिया है कि आपके पास अपनी पत्नी के साथ दिल से दिल का रिश्ता बहुत ही गंभीर है जो अपनी पसंद के साथ अपनी परेशानी को रेखांकित करता है। प्रूडी का कहना है कि आपको अपनी पत्नी से बात करनी चाहिए।	0
However, regarding the complaint about dependence on girlfriends, Prudy suggests that you have a very serious heart-to-heart relationship with your wife that underscores her trouble with her choice. Prudy says that you should talk to your wife.	1
तब कुछ अधिकारियों को सीढ़ी-कूपक निकालने में सहायता करने के लिए नियुक्त किया गया था; अन्य लोगों को प्लाज़ा, जमघट, और पाथ स्टेशन में निकासी में तेजी लाने के लिए नियुक्त किया गया था। अधिकारि अनियमित रूप से उस तरफ दौडे जहां उनकी आवश्यकता थी।	0
Some officers were then appointed to assist in the removal of the ladder-couplet; Others were assigned to expedite evacuations at the Plaza, Jamghat, and Path stations. The officers irregularly ran to the side where they were needed.	1
और मैं ऐसा था, मैंने लगभग खत्म कर लिया है। Maine unko bola hi mai khatam ho hi gaya tha	0
And I was like, I'm almost finished. Maine unko bola hi mai khatam ho hi gaya tha	1
वैसे देखा जाये तो  उसके पिता के उम्र के थे वह । वह उससे बहुत छोटा था।	0
By the way, he was of the age of his father. He was much younger than that.	1
वास्तविकता की दुनिया में मूल्य की जगह कहां है? हम तथ्य के अलावा किसी भी चीज़ से निपटने से इनकार करते हैं।	0
Where is the place of value in the world of reality? We refuse to deal with anything other than the fact.	1
जहाँ वह एक, वह एक मंत्री का बेटा था, इस लिए उसके पास, उनके पास सम्पत्ति और बहुत कुछ था, और समुदाय में उनके बहुत सारे सम्पर्क थे और उनको बडे आदर से देखा जाता था। Uske papa Lutheran pastor the	0
Where he was the son of one, he was a minister, so he had a lot of wealth and more, and he had a lot of contacts in the community and was viewed with great respect. Uske papa Lutheran pastor the	1
naamaankan ke teen maheene baad, kshetr ke pratinidhi pratyek nae pradaata ke daavon ke namoone ka moolyaankan karte hai taki yah pata lage ki kya koee bhee mudde hai jin par charcha honee chaahie. क्षेत्र के प्रतिनिधियों के पास मूल्यांकन अवधि होती है।	0
naamaankan ke teen maheene baad, kshetr ke pratinidhi pratyek nae pradaata ke daavon ke namoone ka moolyaankan karte hai taki yah pata lage ki kya koee bhee mudde hai jin par charcha honee chaahie. Area representatives have an evaluation period.	1
उदाहरण के लिए,  इरेल (क्या हो रहा है, या ओ.के.) इस तरह के शब्द है। एरेल का केवल एक अर्थ है।	0
For example, Erel (what's happening, or O.K.) is such a term. Arel has only one meaning.	1
वर्ष 19 के अंतिम दिनों में, उफ़, मुझे वाशिंगटन, डी. सी. जाने के आदेश प्राप्त हुए उन्होंने मुझसे अफ्रीका जाने को कहा।	0
In the last days of the year 19, oops, I received orders to go to Washington, DC They asked me to go to Africa.	1
अपने रास्ते पर, आप ललित कला, पनामा-प्रशांत अंतर्राष्ट्रीय प्रदर्शनी के पुनर्स्थापित अवशेषों के महल से गुजरेंगे। महल की इमारत का एक विशाल पत्थर ललित कला का नमूना हैं ।	0
On your way, you will pass through the Palace of Fine Arts, the restored relics of the Panama-Pacific International Exhibition. A large stone in the palace building is a piece of fine art.	1
एक शब्द उत्पत्ति कि शब्द शोख़ी करने की उत्पत्ति का श्रेय या वे अक्सर बाहर बारी गलत शब्द उत्पत्ति और खोखले अटकलों से ज्यादा कुछ भी की पूरी तरह से खाली होने के लिए प्रस्ताव मे बहुत सतर्क रहना चाहिए। नै एटीमोलोग्य लाने के लिए बहुत नाज़ुक है	0
One must be very cautious in proposing to be completely blank of anything other than word genesis and word speculation that they often turn out to be false word genesis and hollow speculation. Nai is very fragile to bring etymology	1
हां मेरे स्थान पर आपको 2 हफ्ते मिलेंगे जब आप काम शुरु करेंगे और हर वर्ष आपको 4 हफ्तों तक एक अतिरिक्त दिन भी मिलेगा Shahar ki naukri me apko chuttiyan zyada rehti hai	0
Yes, in my place you will get 2 weeks when you start work and every year you will get an extra day for 4 weeks Shahar ki naukri me apko chuttiyan zyada rehti hai	1
कुबलाई खान ने बीजिंग के बेइहाई झील के किनारे पर 1279 में अपनी राजधानी बना ली, जहां आज भी उनके शाही खजाने के कुछ शेष भाग दिखाई देते हैं। कुबलई खान ने ताइवान में एक राजधानी बनाई।	0
Kublai Khan made his capital in 1279 on the shores of Beijing's Beihai Lake, where even today the few remaining parts of his royal treasury are visible. Kublai Khan built a capital in Taiwan.	1
युद्ध के बाद के जर्मन संवैधानिक आदेश का सर्वोच्च गुण नाज़ी शासन का सबसे बड़ा हताहत था। नाज़ी सम्राज्या ने उसे रोक दिया था	0
The supreme virtue of post-war German constitutional order was the biggest casualty of the Nazi regime. He was stopped by the Nazi empire	1
ओह, और बाद में अगर आप इसे आप के  निगम से बाहर निकालने की कोशिश करते हैं, आप को इस की बडी कीमत चूकानी पडेगी। अगर आप अपने निगम से बाहर हो गए तो इसमें आपको बहुत पैसा लगेगा।	0
Oh, and later if you try to get it out of your corporation, you will have to miss a big price. If you get out of your corporation then it will cost you a lot of money.	1
यूरोपीय और प्यर्टो रिकान कला का संग्रह, शायद कैरेबियन में सबसे बेहतरीन, किसी भी यूरोपीय राजधानी में घर की तुलना में बहुत अधिक होगा। संग्रह में कोई यूरोपीय और प्वेर्टो रिकान कला नहीं है।	0
The collection of European and Puerto Rican art, perhaps the finest in the Caribbean, would be much larger than at home in any European capital. There is no European and Puerto Rican art in the collection.	1
एक जर्मन SCR system के प्रदायक ने जर्मन क्षमता के एक महत्वपूर्ण हिस्से पर SCR की स्थापना की, जिसका कटौती के समय अवधि चार सप्ताह से कम थी। 20 साल तक यूरोप में एक जर्मन एससीआर प्रणाली रही है।	0
The supplier of a German SCR system established SCR at a significant portion of German capacity, with a time period of reduction of less than four weeks. There has been a German SCR system in Europe for 20 years.	1
ये है फन्नी फ्लोनो, और ये पली बढ़ी हुई है आग- ऑगस्टा , जी ए में , और वह अपने बचपन के बारे में कुछ कहानिया बताने वाली है । फैनी फ़्लोनो को पुनर्निर्धारित करना पड़ा और आज हमें कोई कहानियां बताने में असमर्थ रहेंगी।	0
This is Funny Flono, and she grew up in Agusta, GA, and she is going to tell some stories about her childhood. Fanny Flono had to reschedule and will be unable to tell us any stories today.	1
विश्व स्वास्थ्य संगठन ने घोषणा की कि क्षयरोग के इलाज के लिए एक नई रणनीति अगले दशक में एक करोड जीवन बचा सकती है। डब्ल्यूएचओ में ट्यूबरक्युलोसिस के इलाज की रणनीति नहीं है।	0
The World Health Organization announced that a new strategy to treat tuberculosis could save one crore lives over the next decade. WHO does not have a treatment strategy for tuberculosis.	1
लेकिन ऐसे घरों में जिनके परिवार के सदस्यों को कंप्यूटर, विशेष रूप से इंटरनेट, समय संचार और संयुक्त अवकाश गतिविधियों की कमी का आनंद लेते समय में गिरावट आई है। कंप्यूटर और इंटरनेट परिवार के सदस्यों को कम संवाद करने का कारण बन सकता है।	0
But in households whose family members enjoy a lack of computers, especially the Internet, time communication and joint leisure activities have declined. Computers and the Internet can cause family members to communicate less.	1
मेरी , मेरी माताश्री को काफी पहले से ही उनका सबसे प्रिय रहने का भाग्य नहीं मिला और इसी कारण वह अपने आप को जीजान से खेत में काम पर लगा देती थी जबकि इतर बच्चे कभी नहीं काम करते थे खेतो में । मेरी मां को बाहर काम करना पड़ता था।	0
Mary, my mother, did not get the fortune of being her dearest long ago and that is why she used to work herself in the fields from Jijan whereas other children never worked in the fields. My mother had to work outside.	1
जिन्होंने विचारों के नए आदेश का प्रचार किया था, उस व्यक्ति के अप्रैल १८६५ में हत्या के साथ,  संयुक्त राज्य अमेरिका सत्ता के लिए पागल देश बन गया। रूस द्वारा हत्या की गई थी।	0
With the assassination of a person who preached a new order of thought in April 185, the United States became a nation mad for power. Was assassinated by Russia.	1
नाम संगठन (यदि लागू हो) पता शहर, राज्य ज़िप यदि उपलब्ध हो, तो संपूर्ण पते के साथ संगठन का नाम सूचीबद्ध करें।	0
Name Organization (if applicable) Address City, State Zip If available, list the organization name along with the full address.	1
संयुक्त अरब अमीरात के लिए कॉल मूल रूप से 16 मई को सीआईए द्वारा सूचना मिली थी। किसी भी एजेंसी ने यूएई को की गई कॉल का कभी भी जिक्र नहीं किया।	0
The call to the United Arab Emirates was originally reported by the CIA on 16 May. No agency ever referred to calls made to the UAE.	1
और तीसरा यह कि यदि हम निष्कर्ष को स्वीकार भी कर लेते हैं तो वे सभी जन मनोरंजन स्थलों पर लागू नहीं होंगे निष्कर्ष स्थानों से बंधे हैं।	0
And third, even if we accept the conclusion, they will not be applicable to all public entertainment venues. Conclusions are tied to places.	1
इस विश्लेषण में इस्तेमाल किए गए मूल अध्ययनों की हमारी परीक्षा में पाया गया है कि स्वास्थ्य अंत बिंदु जो कि जीएएम समस्याओं से संभावित रूप से प्रभावित होते हैं बेस और वैकल्पिक अनुमान दोनों में अस्पताल के प्रवेश को कम करते हैं स्वास्थ्य के समापन ने अस्पताल का पैसा बचाया.	0
Our examination of the original studies used in this analysis found that health endpoints that are potentially affected by GAM problems reduce hospital admissions in both base and alternative estimates. The conclusion of health saved the hospital money.	1
मानवता के लिए एक सांत्वना पुरस्कार है। यह कोई भी मनुष्य के लिए उच्च पहलु।	0
There is a consolation prize for humanity. This is a high aspect for any human being.	1
मेरे पास एकमात्र संदर्भ है जो सभी पट्टि का उल्लेख करता है (द पेंगुइन बुक ऑफ कॉमिक्स) पर वो विवरण अधूरा है। उसका संदर्भों मेरे पास पूरा है।	0
The only reference I have that mentions all the plaques (The Penguin Book of Comics) is incomplete. I have complete references to him.	1
हम प्रति दिन 24 घंटे, सप्ताह के 7 दिनों की रोकथाम सूचना संसाधन केंद्र के माध्यम से सहायता प्रदान करते हैं; अभिभावक सहायता लाइन हम फोन पर दिन के किसी भी समय उपलब्ध हैं.	0
We provide support 24 hours a day, 7 days a week through the Prevention Information Resource Center; Parent help line We are available on the phone at any time of the day.	1
मैं टेक्सास में हूं और हमारे  एक शिक्षक एड्स से मर चुका है एक टेक्सस शिक्षक की मौत HIV से हुई.	0
I'm in texas and one of our teachers is dead of aids A Texas teacher died of HIV.	1
मानवता के लिए एक सांत्वना पुरस्कार है। हर व्यक्ति के लिए एक मुफ्त दो स्पीड ब्लेंडर सांत्वना पुरस्कार है।	0
There is a consolation prize for humanity. There is a free two-speed blender consolation prize for everyone.	1
वे आत्म-निश्चय और प्रेरणा में भी कमी दिखाते हैं, अपनी क्षमता के बारे में संदेह व्यक्त करते हैं और चुनौतीपूर्ण समस्याओं से पीछे हट जाते हैं। ये व्यक्ति अतिसंवेदनशील हैं और यहां तक ​​कि मुश्किल समस्याओं को संभालने के लिए भीड़ में हैं।	0
They also show a lack of self-determination and motivation, expressing doubts about their ability and retreating from challenging problems. These individuals are susceptible and are crowded to handle even difficult problems.	1
बाईक्सादा डी सांता ईलालिया कैरर डील्स बेनीस नोस के वंशानुक्रम  आईं , जिसे 12 वीं शताब्दी में बस्ती के लंबे समय से चले नए स्नान के लिए नामांकित किया। कैरर डेल बनी नूस को स्नान के लिए नामित किया गया है।	0
The Baixada de Santa Ilalia Carrer Deals came in line with the inheritance of Benis Nos, nominated in the 12th century for the township's long-standing new bath. Carrer del Bunny nous is named for the bath.	1
जून के अंत में deputies की बैठकों में अल कायदा पर संयुक्त राज्य अमेरिका के साथ तालब्न सहयोग की संभावनाओं का आकलन करने के लिए Tenet को काम सौंपा गया था। जून के अंत तक अमेरिका और तालिबान  अल कायदा के खिलाफ एकजुट हो गए थे।	0
Tenet was tasked with assessing the prospects of Talban cooperation with the United States over al Qaeda in deputies' meetings in late June. By the end of June, the US and the Taliban had united against al Qaeda.	1
इसी तरह से पैसा चला जाता है-- पैसे के साथ चीजों का यही सामान्य तरीका है।	0
This is how money goes-- This is the normal way of doing things with money.	1
लेकिन वह वास्तव में नावेटी का दावा करने के लिए खुलकर दावा करेंगे कि जेनेरिक पुरुषमे अब महिला भी शमाजायंगे। men केवल पुरुषों को सम्भोदित करने के लिए इस्तेमाल किया जाता है |	0
But he would actually openly claim Naetti to claim that in the generic man, now the women will also be flamboyant. men are used only to address men.	1
उसने पिछे कदम रखा, एक चकित, नपुंसक आदमी । वह बिल्कुल प्रभावित नहीं था।	0
He stepped back, a stunned, impotent man. He was not impressed at all.	1
न्यूजवीक हाम्टणों के ग्लिट्सिफिकेशन का एक शोख़ी विलाप चलाता है। न्यूज़वीक ने हैम्प्टन के बारे में एक कहानी प्रकाशित की।	0
Newsweek runs a blatant mourning of the glamtification of the Hamtans. Newsweek published a story about the Hamptons.	1
पिट्ट, आरामदायक कमीज और ब्रीचेस पहने हुए, कुछ देर तक छड से झुका रहा और उसे देखता रहा, उसके गोरे, सरल चेहरे पर स्पष्ट रुप से चिंता की रेखाएँ अंकित थीं। पिट ने एक शर्ट और ब्रीच पहनी थी।	0
Pitt, wearing a comfortable shirt and breeches, leaned on the rods for a while and stared at her, her blond, simple face clearly marked with lines of concern. Pitt wore a shirt and breeches.	1
वहा  ३० या ४० यू २ हवाईजहाज थे , और हमने चीनी पायलट से शुरू की , ब्रिटिश पायलट थे उसमे ,हम  उनके साथ पुरे विश्व में जो भी  हमारे सहयोगी दलों के ,उनके साथ  थे । हमने कई अन्य सैनिकों के साथ प्रशिक्षण लिया |	0
There were 30 or 40 U2 aircraft, and we started with Chinese pilots, were British pilots, we were with them from all our allies in the world. We trained with many other soldiers.	1
यहां तक कि दाताओं की निरंतर उदारता के साथ भी, म्यूज़ियम में ऐसे कार्यक्रम और संचालन होते हैं जो प्रत्येक वर्ष अपव्ययी जाते हैं। संग्रहालय हमेशा अपने वित्त पोषण लक्ष्यों को हिट करता है।	0
Even with the continued generosity of donors, the museum has programs and operations that go wasteful each year. The museum always hits its funding targets.	1
या तो पूरी तरह से केंद्रीकृत या विकेन्द्रीकृत CIO संगठनों की स्थापना के बदले, प्रमुख संगठन इस प्रकार की संरचनाओं के संयोजन के जरिए अपने सूचना संसाधनों का प्रबंधन करते हैं। संगठन अपने सूचना संसाधनों को कई तरीकों से प्रबंधित करते हैं।	0
In lieu of establishing either fully centralized or decentralized CIO organizations, leading organizations manage their information resources through a combination of these types of structures. Organizations manage their information resources in many ways.	1
सिगमंड फ्रायड निर्दोष नहीं है फ्रायड पर बदलाव का दोष है	0
Sigmund Freud is not innocent Freud blames change	1
ab tak vah nukkad vala number 8 makaan Generalitat ke rahtrapati ka shaskiya sthaan tha. संख्या 8 एक छोटा सा सफेद घर था।	0
ab tak vah nukkad vala number 8 makaan Generalitat ke rahtrapati ka shaskiya sthaan tha. Number 8 was a small white house.	1
आप बहुत ज्यादा कर रहे हो। तुम कुछ बना रहे हो।	0
You are doing too much. You are making something.	1
न्यूज़वीक के अनुसार, पर्यटक एवं मशहूर हस्तियाँ बड़ी संख्या में, कभी बचकर भागे हुए नाज़ियों के लिए स्वर्ग कहे जाने वाले, पेटागोनिया में घूमने जा रहे हैं। पर्यटकों को ठहराने के लिए, पटागोनिया में नए होटल बनाए गए हैं।	0
According to Newsweek, tourists and celebrities are visiting Patagonia in large numbers, once known as paradise for escaped Nazis. To accommodate tourists, new hotels have been built in Patagonia.	1
और ऐसे लग रहा था जैसे वह अपने आप को ही नकार रही थी  , जिस तरह से वह अपने पोते  पोतियो से बर्ताव कर रही थी । Usne sabke saath ek jaise vyavahaar kiya	0
And it seemed as if she was denying herself, the way she was treating her grandchildren. Usne sabke saath ek jaise vyavahaar kiya	1
आशा करता हूँ की आपसे शीघ्र ही बात होगी। मुझसे फिर से बात मत करो!	0
I hope to hear from you soon. Do not talk to me again!	1
यह राष्ट्रीयताएं और नस्लीय समूह इतने आत्मविश्वासी हैं और स्वयं के साथ इतने संतुष्ट हैं कि जातीय उपधारा या तो उन्हें हाथियों से कंकड़ की तरह उछालते हैं या उन्हें मनोरंजक या सजावटी रूप में अपनाया जाता है। कुछ जातीय समूह सच में गौरवान्वित होते हैं क्योंकि वे सभी युद्ध जीतते हैं।	0
These nationalities and racial groups are so confident and so content with themselves that ethnic subsections either bounce off them like elephants in pebbles or are adopted as recreational or decorative forms. Some ethnic groups are truly proud because they all win the war.	1
आप जिन नई संभावनाओं का सृजन करते हैं उनके बारे में वांडा भी उतनी ही सजग है जितनी कोई भी माँ होती है, वह इन्हे जानने योग्य अदभुत जानकारी मानती है वण्डा के तीन बच्चे हैं।	0
Wanda is as much aware of the new possibilities you create as any mother, she considers them to be amazing information to know. Vanda has three children.	1
उन्होंने निष्कर्ष निकाला कि यात्रियों में से कोई भी ९/११ के हमलों से नहीं जुड़ा था और तब से उस निष्कर्ष को बदलने के लिए कोई सबूत नहीं मिला है। सभी यात्रियों को पुलिस द्वारा पूछताछ के लिए रोका गया, लेकिन अंत में छोड़ दिया गया।	0
He concluded that none of the passengers were involved in the 9/11 attacks and since then no evidence has been found to alter that conclusion. All passengers were stopped for questioning by the police, but were eventually released.	1
दक्षिण कैरोलिना के सहयोगपूर्ण प्रयासों से अगले वर्ष एक और सफलता प्राप्त हुई। दक्षिण कैरोलिना में किसी ने भी साथ काम नहीं किया था।	0
South Carolina's collaborative efforts led to another breakthrough the following year. No one had worked together in South Carolina.	1
यदि आप बिशप के दिल के तारों पर भरोसा रखते हैं तो आप बहुत बड़े बेवकूफ हैं, ओग्ले, मुझे लगता था कि बंदूक के अलावा तुम सब कुछ कर सकते हो। ओगल मूर्ख होगा यदि वह बिशप के मर्म को खींचने की उम्मीद कर रहा था।	0
If you trust the heart strings of the bishops then you are a very stupid idiot, Ogle, I used to think you could do everything except gun. Ogle would be foolish if he was hoping to pull the bishop's heart.	1
3. कॉल को (स्क्रीनिंग चेकपॉइंट और यूनाइटेड  175 के बोर्डिंग गेट के बीच) टर्मिनल सी में स्क्रीन पर रखा गया था । फोन कॉल एक बड़े पेपरोनी पिज्जा के लिए था।	0
3. The call (between the screening checkpoint and the boarding gate of United 175) was screened at Terminal C. The phone call was for a large pepperoni pizza.	1
चंद  भिन्न किस्सों में, खास तौर पर  कोई युवा लडकी जिद करके गुड फ्राईडे के दिन नृत्य कार्यक्रम में जाकर धार्मिक मान्यताओं का उल्लंघन करती है, जब कि चिकानो केथोलिक परिवारों में गुड फ्राईडे एक धार्मिक पवित्र दिन और प्रार्थना का श्रद्धेय दिन है। लड़की गुड फ्राइडे पर नाचना चाहती थी|	0
In a few different accounts, a young girl, in particular, insists on going to a dance program on Good Friday and violates religious beliefs, while in Chicano Catholic families, Good Friday is a religious holy day and a revered day of prayer. The girl wanted to dance on Good Friday.	1
ये स्थान अटलांटा के पास हैं इन स्थानों में अलग तरह का रेस्तरां रखा गया था।	0
These places are near atlanta These places housed different types of restaurants.	1
खैर जो भी हो, जानवर सरे हर भर खुल जाते थे, खास करके बकरिया । बकरियों को सुरक्षित एवं सकुशल रखा गया।	0
Anyway, animals used to open all the way around Surrey, especially goat. The goats were kept safe and secure.	1
एक बार घर पर मुझे पता चला कि संयुक्त राज्य अमेरिका दो तरह से आपूर्ति को काट देता है। मुझे राजनीति में दिलचस्पी है।	0
Once at home I came to know that the United States cuts off supplies in two ways. I am interested in politics.	1
हालांकि, पिछली शताब्दियों में, यह कैरिबियाई समुद्री डाकूओं का अड्डा था, जो कि हवाना में औपनिवेशिक अधिपतियों, प्यूर्टो रिको में सान जुआन, और पनामा सिटी के सबसे नज़दीकी औपनिवेशिक चौकी के चंगुल से दूर था। कैरीबियाई में कभी समुद्री डाकू नहीं रहे हैं।	0
However, in previous centuries, it was a den of Caribbean pirates, away from the clutches of the colonial overlords in Havana, San Juan in Puerto Rico, and the closest colonial outpost in Panama City. There have never been pirates in the Caribbean.	1
उसने रोते हुए कहा, लेकिन उसमे इसका कोई भविष्य नही है! उसने उसकी चीख दूर से सुनी|	0
He said crying, but it has no future in him! He heard her scream from far away.	1
मैं इस साल अतीत में उसका  शिकार कर रहा हूं। मैं उसे लगभग एक हफ्ते से फॉलो कर रहा हूं|	0
I have been hunting him in the past this year. I have been following him for about a week.	1
सुरक्षा को सुनश्चित करने के लिए जनरेटरों को बंद करना पड़ा, और एलेवेटर रुक गए। जेनरेटर ने कोई समस्या पैदा नहीं की।	0
The generators had to be shut down to ensure safety, and the elevator stopped. The generator did not cause any problems.	1
सच्चाई यह है कि किसी इमारत चाहे कितनी भी उपयोगी या अच्छी तरह से निर्मित या खूबसूरत होती है, जिससे लोग सहानुभूति नहीं दिखाते हैं लोग केवल खतरे में नहीं दिखते, लेकिन केवल मूर्खतापूर्ण नहीं दिखते हैं, बल्कि बहुत सी मूर्खतापूर्ण। इमरात बेहद सुंदर लेकिन, बेकार हो सकती है।	0
The truth is that no matter how useful or well-built or beautiful a building is, people do not show sympathy. People do not just look at danger, but not just look silly, but a lot of silly. Imarat can be very beautiful, but useless.	1
आज वह तीसरा एस एस, यू 2 त्वरित और ब्लैक के बारे में हमें बात करने के लिए जा रहा है। वे तीन चीज़ों के बारे में बातें करते हैं।	0
Today he is going to talk to us about the third SS, U2 Quick and Black. They talk about three things.	1
चित्रा 4 workshare सेवाओं की आपूर्ति की अवस्था को दर्शाता है। कार्यशाला सेवाओं की कोई मांग नहीं है।	0
